customer_id,age,gender,employment_type,monthly_income,loan_amount,transaction_count,avg_monthly_spend,savings_ratio,mobile_recharge_freq,missed_payments,income_to_loan_ratio,spend_to_income_ratio,credit_risk,risk_category,loan_eligibility,credit_score
CUST002595,55,Female,Salaried,76602,387784,284,47016,0.53,13,2,0.2,0.61,1,Medium Risk,Eligible with Conditions,566
CUST002596,52,Female,Salaried,144666,325338,273,24427,0.7,11,2,0.44,0.17,0,Medium Risk,Eligible with Conditions,720
CUST002597,62,Male,Self-Employed,10460,203579,129,5257,0.57,8,6,0.05,0.5,1,High Risk,Not Eligible,334
CUST002598,54,Female,Unemployed,80356,379016,120,70733,0.59,8,5,0.21,0.88,1,High Risk,Not Eligible,398
CUST002599,63,Female,Self-Employed,62698,451288,178,11222,0.67,5,1,0.14,0.18,1,Medium Risk,Eligible with Conditions,654
CUST002600,45,Female,Unemployed,109746,256953,185,28187,0.13,9,5,0.43,0.26,1,High Risk,Not Eligible,306
CUST002601,30,Male,Self-Employed,24191,73582,230,82688,0.36,11,4,0.33,3.42,1,High Risk,Not Eligible,412
CUST002602,41,Male,Salaried,92631,442734,161,23781,0.42,6,2,0.21,0.26,1,Medium Risk,Eligible with Conditions,544
CUST002603,59,Female,Self-Employed,18529,148775,168,14004,0.25,5,0,0.12,0.76,1,Low Risk,Not Eligible,630
CUST002604,47,Male,Self-Employed,40175,578744,75,60600,0.59,12,6,0.07,1.51,1,High Risk,Not Eligible,338
CUST002605,47,Male,Salaried,25675,584779,226,28515,0.54,3,1,0.04,1.11,1,Medium Risk,Eligible with Conditions,628
CUST002606,22,Male,Salaried,54798,275187,130,83952,0.51,7,0,0.2,1.53,1,Low Risk,Not Eligible,682
CUST002607,61,Female,Self-Employed,78910,370356,149,74688,0.7,14,0,0.21,0.95,1,Low Risk,Not Eligible,720
CUST002608,33,Female,Salaried,138400,523943,180,75708,0.2,9,6,0.26,0.55,1,High Risk,Not Eligible,300
CUST002609,29,Male,Self-Employed,86678,335484,156,6185,0.52,4,3,0.26,0.07,1,High Risk,Not Eligible,504
CUST002610,56,Male,Salaried,70821,146248,186,93888,0.4,11,0,0.48,1.33,0,Low Risk,Eligible,780
CUST002611,42,Male,Self-Employed,20204,402152,89,57476,0.24,7,0,0.05,2.84,1,Low Risk,Not Eligible,628
CUST002612,62,Female,Self-Employed,15394,560462,125,99279,0.14,12,5,0.03,6.45,1,High Risk,Not Eligible,308
CUST002613,46,Female,Salaried,72814,349776,133,34212,0.63,3,3,0.21,0.47,1,High Risk,Not Eligible,526
CUST002614,32,Male,Salaried,41593,355912,10,95154,0.43,11,3,0.12,2.29,1,High Risk,Not Eligible,486
CUST002615,37,Male,Self-Employed,123064,555197,187,77697,0.58,2,3,0.22,0.63,1,High Risk,Not Eligible,516
CUST002616,34,Male,Student,61365,49158,42,51533,0.4,13,6,1.25,0.84,1,High Risk,Not Eligible,300
CUST002617,34,Male,Student,139515,221197,120,86003,0.18,11,4,0.63,0.62,1,High Risk,Not Eligible,376
CUST002618,54,Female,Self-Employed,111700,449140,106,90125,0.26,1,3,0.25,0.81,1,High Risk,Not Eligible,452
CUST002619,40,Male,Self-Employed,105077,427058,12,40630,0.29,6,5,0.25,0.39,1,High Risk,Not Eligible,338
CUST002620,31,Female,Salaried,142537,92367,222,71606,0.68,5,4,1.54,0.5,1,High Risk,Not Eligible,476
CUST002621,36,Male,Salaried,76247,332526,211,77099,0.03,2,1,0.23,1.01,1,Medium Risk,Eligible with Conditions,526
CUST002622,51,Male,Salaried,62740,79319,82,93790,0.69,13,4,0.79,1.49,1,High Risk,Not Eligible,478
CUST002623,26,Male,Self-Employed,35898,278314,59,19585,0.69,13,1,0.13,0.55,1,Medium Risk,Eligible with Conditions,658
CUST002624,39,Male,Salaried,140991,224643,232,98833,0.7,3,3,0.63,0.7,1,High Risk,Not Eligible,540
CUST002625,57,Male,Salaried,70613,215244,92,52240,0.35,9,3,0.33,0.74,1,High Risk,Not Eligible,470
CUST002626,24,Female,Self-Employed,104707,19990,14,17772,0.68,3,1,5.24,0.17,0,Low Risk,Eligible,776
CUST002627,24,Male,Self-Employed,119777,521641,294,82991,0.3,7,2,0.23,0.69,1,Medium Risk,Eligible with Conditions,520
CUST002628,40,Male,Salaried,55003,134327,168,74835,0.05,1,5,0.41,1.36,1,High Risk,Not Eligible,300
CUST002629,30,Male,Salaried,56478,294006,243,78724,0.18,7,4,0.19,1.39,1,High Risk,Not Eligible,376
CUST002630,44,Female,Salaried,67030,425489,148,93299,0.66,9,5,0.16,1.39,1,High Risk,Not Eligible,412
CUST002631,55,Female,Salaried,141071,208161,22,90091,0.04,12,5,0.68,0.64,1,High Risk,Not Eligible,300
CUST002632,46,Female,Self-Employed,60800,355933,75,97859,0.4,11,0,0.17,1.61,1,Low Risk,Not Eligible,660
CUST002633,57,Female,Salaried,13445,356595,179,20938,0.08,8,3,0.04,1.56,1,High Risk,Not Eligible,416
CUST002634,58,Male,Self-Employed,8246,122782,292,24983,0.22,7,4,0.07,3.03,1,High Risk,Not Eligible,384
CUST002635,41,Male,Student,39153,339348,252,15874,0.09,10,5,0.12,0.41,1,High Risk,Not Eligible,300
CUST002636,60,Male,Salaried,13212,403216,197,93341,0.61,14,4,0.03,7.06,1,High Risk,Not Eligible,462
CUST002637,59,Female,Unemployed,142411,57499,272,63896,0.43,8,5,2.48,0.45,1,High Risk,Not Eligible,366
CUST002638,41,Male,Salaried,64238,262023,208,49209,0.63,13,3,0.25,0.77,1,High Risk,Not Eligible,526
CUST002639,30,Male,Salaried,61871,336355,127,35822,0.49,4,5,0.18,0.58,1,High Risk,Not Eligible,378
CUST002640,58,Female,Salaried,108672,148979,62,23750,0.68,2,1,0.73,0.22,0,Low Risk,Eligible,776
CUST002641,24,Female,Salaried,42607,153408,205,45083,0.37,14,3,0.28,1.06,1,High Risk,Not Eligible,474
CUST002642,40,Female,Salaried,60055,376603,116,30946,0.46,14,4,0.16,0.52,1,High Risk,Not Eligible,432
CUST002643,37,Male,Salaried,112509,344899,132,4552,0.42,11,6,0.33,0.04,1,High Risk,Not Eligible,304
CUST002644,27,Male,Self-Employed,143467,335927,40,98585,0.35,9,2,0.43,0.69,0,Medium Risk,Eligible with Conditions,650
CUST002645,24,Female,Unemployed,135378,420596,238,76331,0.6,3,5,0.32,0.56,1,High Risk,Not Eligible,400
CUST002646,49,Male,Self-Employed,95687,370296,51,8271,0.46,14,1,0.26,0.09,1,Medium Risk,Eligible with Conditions,612
CUST002647,34,Female,Salaried,73078,163352,119,83201,0.57,11,3,0.45,1.14,1,High Risk,Not Eligible,514
CUST002648,23,Female,Self-Employed,142763,157931,259,68651,0.56,4,0,0.9,0.48,0,Low Risk,Eligible,812
CUST002649,44,Male,Self-Employed,146542,235413,227,31994,0.16,7,6,0.62,0.22,1,High Risk,Not Eligible,300
CUST002650,57,Female,Student,142913,446618,128,30186,0.47,2,6,0.32,0.21,1,High Risk,Not Eligible,314
CUST002651,36,Female,Student,110652,144334,164,33267,0.16,14,3,0.77,0.3,1,High Risk,Not Eligible,432
CUST002652,24,Female,Student,71197,151626,100,42140,0.42,8,6,0.47,0.59,1,High Risk,Not Eligible,304
CUST002653,44,Male,Salaried,63773,536296,111,27935,0.48,12,4,0.12,0.44,1,High Risk,Not Eligible,436
CUST002654,54,Female,Self-Employed,126943,85799,124,34748,0.7,10,4,1.48,0.27,1,High Risk,Not Eligible,480
CUST002655,50,Female,Salaried,35584,240018,105,93139,0.05,8,0,0.15,2.62,1,Low Risk,Not Eligible,590
CUST002656,38,Female,Unemployed,143372,284297,107,6837,0.09,12,1,0.5,0.05,1,Medium Risk,Eligible with Conditions,538
CUST002657,39,Female,Salaried,11338,64353,170,67875,0.08,5,4,0.18,5.99,1,High Risk,Not Eligible,356
CUST002658,51,Female,Salaried,70601,581380,190,65694,0.3,9,1,0.12,0.93,1,Medium Risk,Eligible with Conditions,580
CUST002659,39,Female,Salaried,144559,248907,36,12610,0.58,8,1,0.58,0.09,0,Low Risk,Eligible,756
CUST002660,39,Female,Self-Employed,44282,578392,70,31615,0.6,1,3,0.08,0.71,1,High Risk,Not Eligible,520
CUST002661,42,Male,Salaried,123447,160355,183,79644,0.52,9,1,0.77,0.65,0,Low Risk,Eligible,744
CUST002662,44,Male,Salaried,103798,444645,271,25347,0.63,13,5,0.23,0.24,1,High Risk,Not Eligible,406
CUST002663,32,Female,Unemployed,138963,33887,41,37062,0.25,14,4,4.1,0.27,1,High Risk,Not Eligible,390
CUST002664,50,Male,Unemployed,116611,444388,205,58122,0.09,14,4,0.26,0.5,1,High Risk,Not Eligible,358
CUST002665,58,Male,Salaried,148987,300845,53,51431,0.07,5,2,0.5,0.35,1,Medium Risk,Eligible with Conditions,474
CUST002666,51,Female,Salaried,19158,177606,279,76086,0.6,9,6,0.11,3.97,1,High Risk,Not Eligible,340
CUST002667,56,Male,Student,18547,256420,172,31205,0.52,9,1,0.07,1.68,1,Medium Risk,Eligible with Conditions,624
CUST002668,39,Female,Unemployed,96713,541567,267,21459,0.5,10,2,0.18,0.22,1,Medium Risk,Eligible with Conditions,560
CUST002669,56,Female,Self-Employed,10459,474363,137,26750,0.26,10,3,0.02,2.56,1,High Risk,Not Eligible,452
CUST002670,50,Female,Self-Employed,71146,425141,180,30729,0.28,3,2,0.17,0.43,1,Medium Risk,Eligible with Conditions,516
CUST002671,53,Female,Salaried,111577,349318,15,41585,0.67,8,6,0.32,0.37,1,High Risk,Not Eligible,354
CUST002672,38,Female,Student,115761,225079,205,86698,0.07,7,1,0.51,0.75,1,Medium Risk,Eligible with Conditions,534
CUST002673,48,Male,Self-Employed,111727,534075,7,48635,0.55,7,6,0.21,0.44,1,High Risk,Not Eligible,330
CUST002674,31,Female,Self-Employed,58460,247951,218,47854,0.24,12,4,0.24,0.82,1,High Risk,Not Eligible,388
CUST002675,53,Male,Salaried,90970,209470,36,79226,0.06,10,3,0.43,0.87,1,High Risk,Not Eligible,412
CUST002676,37,Female,Unemployed,23419,310868,52,32104,0.53,2,1,0.08,1.37,1,Medium Risk,Eligible with Conditions,626
CUST002677,26,Female,Self-Employed,43577,539951,256,85293,0.25,2,3,0.08,1.96,1,High Risk,Not Eligible,450
CUST002678,24,Female,Salaried,10921,414336,203,17770,0.51,2,0,0.03,1.63,1,Low Risk,Not Eligible,682
CUST002679,40,Male,Self-Employed,143748,500262,93,78993,0.5,13,1,0.29,0.55,1,Medium Risk,Eligible with Conditions,620
CUST002680,47,Female,Self-Employed,48935,138107,113,20957,0.39,11,0,0.35,0.43,0,Low Risk,Not Eligible,778
CUST002681,35,Female,Self-Employed,133534,596676,295,58178,0.55,2,2,0.22,0.44,1,Medium Risk,Eligible with Conditions,570
CUST002682,26,Female,Self-Employed,80828,57335,112,98155,0.42,14,1,1.41,1.21,0,Low Risk,Eligible,724
CUST002683,34,Female,Self-Employed,131649,48315,44,23828,0.22,4,0,2.72,0.18,0,Low Risk,Eligible,744
CUST002684,31,Male,Unemployed,97062,313771,56,20171,0.52,7,5,0.31,0.21,1,High Risk,Not Eligible,384
CUST002685,59,Female,Salaried,63152,406519,116,64465,0.42,2,4,0.16,1.02,1,High Risk,Not Eligible,424
CUST002686,29,Male,Salaried,104491,507870,299,16146,0.04,5,2,0.21,0.15,1,Medium Risk,Eligible with Conditions,468
CUST002687,46,Female,Salaried,94569,54334,72,49266,0.63,14,1,1.74,0.52,0,Low Risk,Eligible,766
CUST002688,36,Male,Self-Employed,80467,191964,193,48939,0.4,7,1,0.42,0.61,0,Low Risk,Eligible,720
CUST002689,25,Male,Self-Employed,130537,197268,213,17202,0.61,9,4,0.66,0.13,1,High Risk,Not Eligible,462
CUST002690,30,Female,Student,61806,44726,69,40142,0.62,8,4,1.38,0.65,1,High Risk,Not Eligible,464
CUST002691,23,Female,Self-Employed,139332,498657,66,66828,0.33,9,6,0.28,0.48,1,High Risk,Not Eligible,300
CUST002692,33,Male,Self-Employed,83992,211823,262,90367,0.37,7,0,0.4,1.08,0,Low Risk,Eligible,774
CUST002693,63,Female,Unemployed,30320,167325,138,62046,0.31,3,0,0.18,2.05,1,Low Risk,Not Eligible,642
CUST002694,50,Female,Salaried,86971,190046,126,12849,0.33,1,0,0.46,0.15,0,Low Risk,Eligible,766
CUST002695,26,Female,Student,56581,415141,175,62272,0.63,10,6,0.14,1.1,1,High Risk,Not Eligible,346
CUST002696,37,Male,Salaried,101645,591749,214,23439,0.56,7,3,0.17,0.23,1,High Risk,Not Eligible,512
CUST002697,39,Female,Self-Employed,28754,294169,93,85526,0.11,13,2,0.1,2.97,1,Medium Risk,Eligible with Conditions,482
CUST002698,62,Female,Self-Employed,77837,421749,171,81872,0.44,11,1,0.18,1.05,1,Medium Risk,Eligible with Conditions,608
CUST002699,55,Female,Self-Employed,146279,523982,32,38344,0.7,6,2,0.28,0.26,1,Medium Risk,Eligible with Conditions,600
CUST002700,46,Male,Salaried,131746,288142,242,91489,0.43,2,4,0.46,0.69,1,High Risk,Not Eligible,426
CUST002701,25,Female,Salaried,122780,328392,67,56276,0.56,1,5,0.37,0.46,1,High Risk,Not Eligible,392
CUST002702,49,Male,Self-Employed,95081,290201,259,8051,0.55,12,2,0.33,0.08,0,Medium Risk,Eligible with Conditions,690
CUST002703,57,Female,Student,32016,219680,45,52474,0.26,10,2,0.15,1.64,1,Medium Risk,Eligible with Conditions,512
CUST002704,40,Male,Salaried,68522,206703,33,78604,0.28,4,0,0.33,1.15,0,Low Risk,Not Eligible,756
CUST002705,41,Female,Unemployed,128896,364175,283,19967,0.52,14,4,0.35,0.15,1,High Risk,Not Eligible,444
CUST002706,30,Female,Salaried,120099,520728,84,24773,0.36,4,2,0.23,0.21,1,Medium Risk,Eligible with Conditions,532
CUST002707,25,Male,Self-Employed,112429,72173,55,99550,0.41,6,1,1.56,0.89,0,Low Risk,Eligible,722
CUST002708,56,Male,Self-Employed,9924,43734,116,77383,0.51,11,0,0.23,7.8,1,Low Risk,Not Eligible,682
CUST002709,26,Male,Self-Employed,93015,591360,94,73417,0.55,5,6,0.16,0.79,1,High Risk,Not Eligible,330
CUST002710,46,Female,Unemployed,112987,462391,233,44182,0.21,9,2,0.24,0.39,1,Medium Risk,Eligible with Conditions,502
CUST002711,24,Female,Self-Employed,62333,239046,154,66589,0.13,8,4,0.26,1.07,1,High Risk,Not Eligible,366
CUST002712,59,Female,Self-Employed,134372,199855,247,76235,0.23,9,5,0.67,0.57,1,High Risk,Not Eligible,326
CUST002713,59,Female,Salaried,139378,361338,142,27180,0.37,10,1,0.39,0.2,0,Low Risk,Not Eligible,714
CUST002714,55,Male,Salaried,96495,223126,139,67372,0.26,7,5,0.43,0.7,1,High Risk,Not Eligible,332
CUST002715,21,Female,Salaried,77767,449258,93,54372,0.41,9,4,0.17,0.7,1,High Risk,Not Eligible,422
CUST002716,44,Female,Self-Employed,112332,144741,19,72086,0.07,3,4,0.78,0.64,1,High Risk,Not Eligible,354
CUST002717,56,Female,Salaried,47426,597190,178,25163,0.37,9,4,0.08,0.53,1,High Risk,Not Eligible,414
CUST002718,26,Female,Salaried,14336,417126,94,66089,0.28,2,5,0.03,4.61,1,High Risk,Not Eligible,336
CUST002719,61,Female,Salaried,120200,61959,217,98211,0.39,9,3,1.94,0.82,1,High Risk,Not Eligible,478
CUST002720,64,Female,Salaried,25256,577703,65,35934,0.31,13,1,0.04,1.42,1,Medium Risk,Eligible with Conditions,582
CUST002721,51,Female,Salaried,41719,129716,224,58595,0.22,6,4,0.32,1.4,1,High Risk,Not Eligible,384
CUST002722,40,Male,Student,50017,388353,65,29592,0.64,4,3,0.13,0.59,1,High Risk,Not Eligible,528
CUST002723,44,Female,Self-Employed,53704,14907,170,26039,0.15,12,0,3.6,0.48,0,Low Risk,Eligible,730
CUST002724,45,Female,Self-Employed,38013,562068,16,67099,0.49,14,3,0.07,1.77,1,High Risk,Not Eligible,498
CUST002725,56,Female,Self-Employed,87991,456095,220,92262,0.65,12,0,0.19,1.05,1,Low Risk,Not Eligible,710
CUST002726,41,Female,Salaried,78258,564373,81,37018,0.39,13,5,0.14,0.47,1,High Risk,Not Eligible,358
CUST002727,50,Male,Student,86348,463715,236,56158,0.62,11,6,0.19,0.65,1,High Risk,Not Eligible,344
CUST002728,44,Male,Salaried,18060,274629,116,7558,0.11,2,6,0.07,0.42,1,High Risk,Not Eligible,300
CUST002729,64,Male,Salaried,145727,316671,70,35174,0.36,13,3,0.46,0.24,1,High Risk,Not Eligible,472
CUST002730,62,Male,Self-Employed,57923,234632,186,98941,0.34,10,5,0.25,1.71,1,High Risk,Not Eligible,348
CUST002731,50,Male,Salaried,86563,96005,208,45631,0.04,3,4,0.9,0.53,1,High Risk,Not Eligible,348
CUST002732,42,Male,Self-Employed,143102,587816,210,70687,0.33,5,3,0.24,0.49,1,High Risk,Not Eligible,466
CUST002733,48,Female,Salaried,97779,294943,290,18552,0.28,9,3,0.33,0.19,1,High Risk,Not Eligible,456
CUST002734,27,Male,Self-Employed,107704,405662,109,38065,0.48,7,4,0.27,0.35,1,High Risk,Not Eligible,436
CUST002735,55,Male,Self-Employed,137157,186532,246,5614,0.66,11,0,0.74,0.04,0,Low Risk,Eligible,832
CUST002736,48,Female,Salaried,118234,361961,239,37647,0.09,12,4,0.33,0.32,1,High Risk,Not Eligible,358
CUST002737,34,Male,Self-Employed,69687,325404,180,60940,0.25,13,1,0.21,0.87,1,Medium Risk,Eligible with Conditions,570
CUST002738,30,Female,Salaried,44491,150949,215,3620,0.33,11,6,0.29,0.08,1,High Risk,Not Eligible,300
CUST002739,36,Female,Self-Employed,80115,264673,35,26082,0.33,3,6,0.3,0.33,1,High Risk,Not Eligible,300
CUST002740,36,Male,Salaried,125935,422939,239,24891,0.55,13,3,0.3,0.2,1,High Risk,Not Eligible,510
CUST002741,51,Female,Self-Employed,91778,280087,246,65395,0.33,4,1,0.33,0.71,0,Low Risk,Not Eligible,706
CUST002742,62,Male,Self-Employed,143853,408522,157,53955,0.05,14,4,0.35,0.38,1,High Risk,Not Eligible,350
CUST002743,45,Male,Salaried,28448,172856,200,35314,0.51,12,6,0.16,1.24,1,High Risk,Not Eligible,322
CUST002744,33,Female,Unemployed,59550,516844,273,26500,0.62,11,5,0.12,0.45,1,High Risk,Not Eligible,404
CUST002745,26,Female,Student,57294,388545,174,56685,0.37,2,4,0.15,0.99,1,High Risk,Not Eligible,414
CUST002746,64,Male,Self-Employed,29446,226099,236,67783,0.42,14,2,0.13,2.3,1,Medium Risk,Eligible with Conditions,544
CUST002747,29,Female,Self-Employed,84579,428190,188,53189,0.14,8,1,0.2,0.63,1,Medium Risk,Eligible with Conditions,548
CUST002748,56,Female,Salaried,122679,32371,279,96554,0.18,6,6,3.79,0.79,1,High Risk,Not Eligible,300
CUST002749,63,Male,Self-Employed,93615,103746,36,22567,0.19,3,2,0.9,0.24,0,Medium Risk,Eligible with Conditions,618
CUST002750,40,Male,Salaried,25101,292871,181,28978,0.32,13,1,0.09,1.15,1,Medium Risk,Eligible with Conditions,584
CUST002751,38,Female,Salaried,36016,68969,69,79089,0.65,5,5,0.52,2.2,1,High Risk,Not Eligible,410
CUST002752,63,Male,Unemployed,98481,426584,202,12630,0.38,5,2,0.23,0.13,1,Medium Risk,Eligible with Conditions,536
CUST002753,41,Male,Self-Employed,60802,597819,31,15003,0.16,12,2,0.1,0.25,1,Medium Risk,Eligible with Conditions,492
CUST002754,24,Male,Salaried,15549,568385,155,44444,0.21,1,1,0.03,2.86,1,Medium Risk,Eligible with Conditions,562
CUST002755,53,Male,Salaried,55842,171056,272,89184,0.29,13,4,0.33,1.6,1,High Risk,Not Eligible,398
CUST002756,47,Male,Self-Employed,54539,580147,89,34607,0.45,5,0,0.09,0.63,1,Low Risk,Not Eligible,670
CUST002757,27,Male,Salaried,41717,201300,70,27821,0.32,6,4,0.21,0.67,1,High Risk,Not Eligible,404
CUST002758,26,Male,Salaried,123042,490315,137,17601,0.29,10,0,0.25,0.14,1,Low Risk,Not Eligible,638
CUST002759,35,Female,Salaried,135922,236944,86,48904,0.41,10,1,0.57,0.36,0,Low Risk,Eligible,722
CUST002760,38,Male,Self-Employed,100447,61790,102,74657,0.19,11,3,1.63,0.74,1,High Risk,Not Eligible,438
CUST002761,52,Female,Self-Employed,91402,66779,77,41557,0.08,11,4,1.37,0.45,1,High Risk,Not Eligible,356
CUST002762,31,Female,Salaried,50607,111371,34,55523,0.05,11,2,0.45,1.1,1,Medium Risk,Eligible with Conditions,470
CUST002763,40,Female,Self-Employed,20823,303816,129,84846,0.2,13,4,0.07,4.07,1,High Risk,Not Eligible,380
CUST002764,44,Male,Salaried,37986,336253,214,53502,0.09,2,1,0.11,1.41,1,Medium Risk,Eligible with Conditions,538
CUST002765,35,Male,Self-Employed,129682,39593,276,25098,0.26,3,3,3.28,0.19,1,High Risk,Not Eligible,452
CUST002766,27,Female,Unemployed,72325,412002,217,48902,0.55,10,3,0.18,0.68,1,High Risk,Not Eligible,510
CUST002767,41,Male,Self-Employed,135925,492252,137,92067,0.51,5,4,0.28,0.68,1,High Risk,Not Eligible,442
CUST002768,62,Female,Student,65771,497696,161,42253,0.44,14,4,0.13,0.64,1,High Risk,Not Eligible,428
CUST002769,46,Male,Unemployed,62973,197136,51,78516,0.6,13,5,0.32,1.25,1,High Risk,Not Eligible,400
CUST002770,64,Male,Self-Employed,47107,222872,26,47280,0.22,3,4,0.21,1.0,1,High Risk,Not Eligible,384
CUST002771,34,Female,Self-Employed,65888,352284,87,11951,0.62,5,1,0.19,0.18,1,Medium Risk,Eligible with Conditions,644
CUST002772,57,Female,Student,18956,340500,238,11117,0.3,5,0,0.06,0.59,1,Low Risk,Not Eligible,640
CUST002773,41,Female,Salaried,94839,578570,64,28979,0.3,8,5,0.16,0.31,1,High Risk,Not Eligible,340
CUST002774,38,Male,Salaried,109131,28814,192,77525,0.3,10,0,3.79,0.71,0,Low Risk,Eligible,760
CUST002775,25,Female,Unemployed,75594,160161,62,19915,0.1,9,2,0.47,0.26,1,Medium Risk,Eligible with Conditions,480
CUST002776,23,Male,Self-Employed,19519,454047,263,62261,0.68,8,6,0.04,3.19,1,High Risk,Not Eligible,356
CUST002777,43,Male,Salaried,9832,86673,166,98071,0.12,12,1,0.11,9.97,1,Medium Risk,Eligible with Conditions,544
CUST002778,46,Male,Salaried,121922,581228,6,75964,0.26,3,5,0.21,0.62,1,High Risk,Not Eligible,332
CUST002779,57,Female,Self-Employed,113474,91796,275,93417,0.24,1,3,1.24,0.82,1,High Risk,Not Eligible,448
CUST002780,44,Female,Self-Employed,77715,41476,147,73440,0.08,14,5,1.87,0.94,1,High Risk,Not Eligible,300
CUST002781,39,Female,Self-Employed,79835,309422,192,38677,0.13,3,2,0.26,0.48,1,Medium Risk,Eligible with Conditions,486
CUST002782,45,Male,Self-Employed,81366,183066,228,52830,0.06,1,3,0.44,0.65,1,High Risk,Not Eligible,412
CUST002783,41,Male,Self-Employed,45570,131259,184,55536,0.23,13,5,0.35,1.22,1,High Risk,Not Eligible,326
CUST002784,32,Female,Self-Employed,145687,409181,27,11922,0.61,11,3,0.36,0.08,1,High Risk,Not Eligible,522
CUST002785,61,Male,Self-Employed,46311,365823,41,99696,0.26,9,4,0.13,2.15,1,High Risk,Not Eligible,392
CUST002786,53,Male,Self-Employed,98245,184357,111,70561,0.11,12,3,0.53,0.72,1,High Risk,Not Eligible,422
CUST002787,24,Female,Self-Employed,111187,191571,233,16220,0.46,13,5,0.58,0.15,1,High Risk,Not Eligible,372
CUST002788,62,Female,Salaried,31434,548708,101,48958,0.7,3,3,0.06,1.56,1,High Risk,Not Eligible,540
CUST002789,27,Female,Salaried,94879,161308,285,56380,0.19,14,1,0.59,0.59,0,Low Risk,Eligible,678
CUST002790,42,Male,Unemployed,23739,129283,114,5766,0.22,8,4,0.18,0.24,1,High Risk,Not Eligible,384
CUST002791,53,Male,Salaried,74202,448108,41,87018,0.68,6,4,0.17,1.17,1,High Risk,Not Eligible,476
CUST002792,37,Male,Salaried,106580,235461,44,36159,0.15,3,2,0.45,0.34,0,Medium Risk,Eligible with Conditions,610
CUST002793,44,Male,Self-Employed,87599,593345,89,13935,0.37,9,4,0.15,0.16,1,High Risk,Not Eligible,414
CUST002794,54,Male,Student,124770,219202,192,6784,0.19,8,0,0.57,0.05,0,Low Risk,Eligible,738
CUST002795,48,Female,Salaried,47470,147298,244,91586,0.65,3,1,0.32,1.93,0,Low Risk,Not Eligible,770
CUST002796,63,Male,Salaried,82965,251027,23,23221,0.69,7,2,0.33,0.28,0,Medium Risk,Eligible with Conditions,718
CUST002797,61,Male,Salaried,133332,42117,265,32179,0.58,5,0,3.17,0.24,0,Low Risk,Eligible,816
